번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
387,인천광역시 동구청,인천광역시 동구 금곡로 92번길 23,인천광역시 동구 송림동 72-52,다목적,1,200,360도전방면,30,2017-06,032-770-6300,37.47423507,126.6466263,2020-09-01
388,인천광역시 동구청,인천광역시 동구 송림로 132,인천광역시 동구 송림동 43-12,다목적,4,200,360도전방면,30,2017-11,032-770-6300,37.47444267,126.6449271,2020-09-01
389,인천광역시 동구청,인천광역시 동구 금곡로 82번길 12,인천광역시 동구 송림동 68-9,다목적,5,200,360도전방면,30,2017-11,032-770-6300,37.47195417,126.6443726,2020-09-01
390,인천광역시 동구청,인천광역시 동구 금송로7번길 14,인천광역시 동구 송림동 88-21,다목적,1,200,360도전방면,30,2017-12,032-770-6300,37.47248035,126.6467603,2020-09-01
391,인천광역시 동구청,인천광역시 동구 샛골로 110번길 27,인천광역시 동구 송림동 80-56,다목적,2,200,90도단방향,30,2017-06,032-770-6300,37.46979848,126.6478275,2020-09-01
392,인천광역시 동구청,인천광역시 동구 금송로69번길 3,인천광역시 동구 송림동 90-13,다목적,3,200,180도양뱡향,30,2017-06,032-770-6300,37.47384157,126.6476186,2020-09-01
393,인천광역시 동구청,인천광역시 동구 우각로187번길 46,인천광역시 동구 송림동 91-152,어린이보호,3,200,360도전방면,30,2017-06,032-770-6300,37.47282248,126.6471832,2020-09-01
394,인천광역시 동구청,인천광역시 동구 동산로41번길 10,인천광역시 동구 송림동 91-129,다목적,4,200,360도전방면,30,2020-06,032-770-6300,37.47503486,126.6479832,2020-09-01
395,인천광역시 동구청,인천광역시 동구 금송로47번길 14,인천광역시 동구 송림동 90-29,다목적,4,200,360도전방면,30,2020-06,032-770-6300,37.478319,126.6493286,2020-09-01
396,인천광역시 동구청,인천광역시 동구 우각로149번길 16,인천광역시 동구 송림동 92-111,다목적,1,200,360도전방면,30,2016-06,032-770-6300,37.4803513,126.6523673,2020-09-01
397,인천광역시 동구청,인천광역시 동구 우각로 147번길 46,인천광역시 동구 송림동 92-11,다목적,1,200,360도전방면,30,2015-01,032-770-6300,37.47941607,126.6521621,2020-09-01
398,인천광역시 동구청,인천광역시 동구 우각로173번길 9-2,인천광역시 동구 송림동 92-54,다목적,2,200,360도전방면,30,2015-11,032-770-6300,37.4787473,126.6515617,2020-09-01
399,인천광역시 동구청,인천광역시 동구 새천년로 15번길 20,인천광역시 동구 송림동 93-9,다목적,1,200,360도전방면,30,2016-12,032-770-6300,37.4783245,126.6530493,2020-09-01
400,인천광역시 동구청,인천광역시 동구 샛골로 88,인천광역시 동구 창영동 107-22,다목적,1,200,360도전방면,30,2015-01,032-770-6300,37.47886585,126.6538086,2020-09-01
401,인천광역시 동구청,인천광역시 동구 새천년로15번길 7-1,인천광역시 동구 송림동 93-53,다목적,1,200,360도전방면,30,2015-01,032-770-6300,37.4783532,126.6540008,2020-09-01
402,인천광역시 동구청,인천광역시 동구 새천년로 38번길 10-2,인천광역시 동구 송림동 101-30,다목적,2,200,360도전방면,30,2017-06,032-770-6300,37.4813122,126.652722,2020-09-01
403,인천광역시 동구청,인천광역시 동구 재능로 42,인천광역시 동구 송림동 103-31,다목적,1,200,360도전방면,30,2016-12,032-770-6300,37.48303912,126.6587009,2020-09-01
404,인천광역시 동구청,인천광역시 동구 새천년로 34번길 3,인천광역시 동구 송림동 101-35,다목적,1,200,360도전방면,30,2016-06,032-770-6300,37.4813625,126.6629595,2020-09-01
405,인천광역시 동구청,인천광역시 동구 재능로 27,인천광역시 동구 송림동 101-50,다목적,1,200,360도전방면,30,2016-12,032-770-6300,37.47784433,126.6696185,2020-09-01
406,인천광역시 동구청,인천광역시 동구 새천년로26번길 14,인천광역시 동구 송림동 102-19,다목적,1,200,360도전방면,30,2016-11,032-770-6300,37.47784433,126.6696185,2020-09-01
407,인천광역시 동구청,인천광역시 동구 새천년로26번길 5-3,인천광역시 동구 송림동 102-28,다목적,1,200,360도전방면,30,2015-12,032-770-6300,37.47843026,126.6503059,2020-09-01
408,인천광역시 동구청,인천광역시 동구 동산로 18-1,인천광역시 동구 송림동 102-74,다목적,1,200,360도전방면,30,2013-02,032-770-6300,37.4781668,126.6515428,2020-09-01
409,인천광역시 동구청,인천광역시 동구 박문로 2,인천광역시 동구 송림동 102-45,다목적,1,200,360도전방면,30,2016-11,032-770-6300,37.48118171,126.665796,2020-09-01
410,인천광역시 동구청,인천광역시 동구 재능로 2-19,인천광역시 동구 송림동 102-56,다목적,3,200,360도전방면,30,2017-12,032-770-6300,37.47853902,126.6541871,2020-09-01
411,인천광역시 동구청,인천광역시 동구 동산로 12번길 9-1,인천광역시 동구 송림동 102-103,어린이보호,1,200,360도전방면,30,2018-06,032-770-6300,37.48093437,126.6464411,2020-09-01
412,인천광역시 동구청,인천광역시 동구 샛골로120,인천광역시 동구 송림동 68-13,다목적,1,200,360도전방면,30,2015-10,032-770-6300,37.48214403,126.6484253,2020-09-01
413,인천광역시 동구청,인천광역시 동구 금곡로108번길 12,인천광역시 동구 송림동 65-8,다목적,5,200,360도전방면,30,2016-12,032-770-6300,37.4823356,126.651521,2020-09-01
414,인천광역시 동구청,인천광역시 동구 우각로187번길 33-1,인천광역시 동구 송림동 91-156,다목적,1,200,360도전방면,30,2018-09,032-770-6300,37.4791132,126.6455834,2020-09-01
415,인천광역시 동구청,인천광역시 동구 동산로 26,인천광역시 동구 송림동 102-129,다목적,2,200,360도전방면,30,2015-11,032-770-6300,37.4792148,126.6463537,2020-09-01
416,인천광역시 동구청,인천광역시 동구 금송로 37번길 40,인천광역시 동구 송림동 91-38,다목적,1,200,360도전방면,30,2016-12,032-770-6300,37.4789417,126.6480015,2020-09-01
417,인천광역시 동구청,인천광역시 동구 우각로 183,인천광역시 동구 송림동 92-30,다목적,1,200,360도전방면,30,2013-12,032-770-6300,37.47889074,126.6488069,2020-09-01
418,인천광역시 동구청,인천광역시 동구 금곡로 104,인천광역시 동구 송림동 66-1,다목적,1,200,360도전방면,30,2017-06,032-770-6300,37.47835753,126.6476607,2020-09-01
419,인천광역시 동구청,인천광역시 동구 금곡로 81번길 26,인천광역시 동구 송림동 59-69,다목적,1,200,360도전방면,30,2014-11,032-770-6300,37.47760218,126.6481473,2020-09-01
420,인천광역시 동구청,인천광역시 동구 샛골로 110번길 11,인천광역시 동구 송림동 81-38,다목적,1,200,180도양뱡향,30,2013-02,032-770-6300,37.47740896,126.6474102,2020-09-01
421,인천광역시 동구청,인천광역시 동구 동산로57번길 12,인천광역시 동구 송림동 72-45,다목적,4,200,360도전방면,30,2011-12,032-770-6300,37.4779255,126.6454457,2020-09-01
422,인천광역시 동구청,인천광역시 동구 우각로 191,인천광역시 동구 송림동 93-75,다목적,1,200,360도전방면,30,2013-12,032-770-6300,37.4768006,126.6449852,2020-09-01
423,인천광역시 동구청,인천광역시 동구 금곡로108번길 20,인천광역시 동구 송림동 65-19,다목적,3,200,360도전방면,30,2016-06,032-770-6300,37.4757258,126.6453076,2020-09-01
424,인천광역시 동구청,인천광역시 동구 동산로 57,인천광역시 동구 송림동 72-98,다목적,4,200,360도전방면,30,2016-06,032-770-6300,37.47650142,126.6476255,2020-09-01
425,인천광역시 동구청,인천광역시 동구 화도진로 170,인천광역시 동구 만석동 9-552,다목적,1,200,360도전방면,30,2015-10,032-770-6300,37.48132106,126.6492075,2020-09-01
426,인천광역시 동구청,인천광역시 동구 송향로 22번길 2,인천광역시 동구 송림동 2-137,다목적,1,200,360도전방면,30,2016-06,032-770-6300,37.4823209,126.6487365,2020-09-01
427,인천광역시 동구청,인천광역시 동구 송향로 10,인천광역시 동구 송림동 4-213,다목적,1,200,360도전방면,30,2016-06,032-770-6300,37.47980579,126.6474677,2020-09-01
428,인천광역시 동구청,인천광역시 동구 인중로 719번길 1,인천광역시 동구 송림동 4-161,다목적,1,200,90도단방향,30,2016-11,032-770-6300,37.477816,126.6471794,2020-09-01
429,인천광역시 동구청,인천광역시 동구 봉수대로8번길 8,인천광역시 동구 송림동 2-65,다목적,2,200,360도전방면,30,2017-11,032-770-6300,37.48280173,126.6502358,2020-09-01
430,인천광역시 동구청,인천광역시 동구 연송로 6,인천광역시 동구 송림동 291-4,다목적,1,200,360도전방면,30,2017-12,032-770-6300,37.48252474,126.6516179,2020-09-01
431,인천광역시 동구청,인천광역시 동구 송림로173번길 15-2,인천광역시 동구 송림동 2-16,다목적,1,200,360도전방면,30,2018-06,032-770-6300,37.48005299,126.645776,2020-09-01
432,인천광역시 동구청,인천광역시 동구 송향로 34,인천광역시 동구 송림동 293-1,다목적,4,200,360도전방면,30,2019-06,032-770-6300,37.48291215,126.6510131,2020-09-01
433,인천광역시 동구청,인천광역시 동구 화도진로 106번길 9,인천광역시 동구 화수동 290-55,다목적,1,200,360도전방면,30,2016-06,032-770-6300,37.48072765,126.6318451,2020-09-01
434,인천광역시 동구청,인천광역시 동구 화도로 21번길 3-1,인천광역시 동구 화수동 253-18,어린이보호,1,200,360도전방면,30,2016-06,032-770-6300,37.47870824,126.6326407,2020-09-01
435,인천광역시 동구청,인천광역시 동구 화도진로88번길 33-2,인천광역시 동구 화수동 278-70,다목적,4,200,360도전방면,30,2016-06,032-770-6300,37.47923231,126.6319538,2020-09-01
436,인천광역시 동구청,인천광역시 동구 화도진로106번길 56,인천광역시 동구 화수동 133-2,다목적,3,200,360도전방면,30,2013-02,032-770-6300,37.4781269,126.6301427,2020-09-01
437,인천광역시 동구청,인천광역시 동구 송화로37번길 19,인천광역시 동구 화평동 3-28,다목적,1,200,360도전방면,30,2015-01,032-770-6300,37.47963872,126.6305298,2020-09-01
438,인천광역시 동구청,인천광역시 동구 송화로20번길 11,인천광역시 동구 화평동 47-1,다목적,2,200,360도전방면,30,2018-05,032-770-6300,37.4824764,126.6330471,2020-09-01
439,인천광역시 동구청,인천광역시 동구 송화로23-1,인천광역시 동구 화평동 127,다목적,3,200,360도전방면,30,2018-05,032-770-6300,37.4825078,126.6323342,2020-09-01
440,인천광역시 동구청,인천광역시 동구 화평로 12,인천광역시 동구 화평동 292-4,다목적,5,200,360도전방면,30,2018-05,032-770-6300,37.4825107,126.6317281,2020-09-01
441,인천광역시 동구청,인천광역시 동구 화도진로 82번길 13,인천광역시 동구 화평동 350-26,다목적,1,200,360도전방면,30,2018-07,032-770-6300,37.4786085,126.6328941,2020-09-01
442,인천광역시 동구청,인천광역시 동구 화도안로 64-1,인천광역시 동구 화수동 275-9,다목적,1,200,360도전방면,30,2018-07,032-770-6300,37.4799419,126.6277681,2020-09-01
443,인천광역시 동구청,인천광역시 동구 석수로 96,인천광역시 동구 만석동 18-4,다목적,3,200,360도전방면,30,2020-06,032-770-6300,37.48730338,126.6244801,2020-09-01
444,인천광역시 동구청,인천광역시 동구 화도안로 59번길 3-3,인천광역시 동구 화수동 275-75,어린이보호,3,200,360도전방면,30,2017-06,032-770-6300,37.4856461,126.628842,2020-09-01
445,인천광역시 동구청,인천광역시 동구 쌍우물로 72번길 27,인천광역시 동구 화수동 273-30,다목적,1,200,360도전방면,30,2017-06,032-770-6300,37.4857076,126.6294786,2020-09-01
446,인천광역시 동구청,인천광역시 동구 수문통로 23,인천광역시 동구 화평동 41,다목적,4,200,360도전방면,30,2019-06,032-770-6300,37.48442832,126.6270458,2020-09-01
447,인천광역시 동구청,인천광역시 동구 석수로 14,인천광역시 동구 화수동 287-31,다목적,4,200,360도전방면,30,2015-01,032-770-6300,37.48471541,126.6289523,2020-09-01
448,인천광역시 동구청,인천광역시 동구 석수로 84-9,인천광역시 동구 만석동 24-19,다목적,5,200,360도전방면,30,2015-01,032-770-6300,37.4844603,126.6295341,2020-09-01
449,인천광역시 동구청,인천광역시 동구 인중로 377,인천광역시 동구 만석동 43-235,다목적,2,200,360도전방면,30,2020-06,032-770-6300,37.48472563,126.629903,2020-09-01
450,인천광역시 동구청,인천광역시 동구 제물량로 341번길 55,인천광역시 동구 만석동 43-82,다목적,5,200,360도전방면,30,2020-06,032-770-6300,37.48423108,126.6308021,2020-09-01
451,인천광역시 동구청,인천광역시 동구 인중로 389,인천광역시 동구 만석동 41-79,다목적,5,200,360도전방면,30,2016-06,032-770-6300,37.485242,126.6305115,2020-09-01
452,인천광역시 동구청,인천광역시 동구 어촌로 22,인천광역시 동구 만석동 43-386,다목적,1,200,360도전방면,30,2013-02,032-770-6300,37.48493479,126.631104,2020-09-01
453,인천광역시 동구청,인천광역시 동구 보세로 18,인천광역시 동구 만석동 4-3,다목적,1,200,360도전방면,30,2020-06,032-770-6300,37.483824,126.629712,2020-09-01
454,인천광역시 동구청,인천광역시 동구 인중로 489,인천광역시 동구 화수동 7-116,다목적,3,200,90도단방향,30,2016-06,032-770-6300,37.48410587,126.6299495,2020-09-01
455,인천광역시 동구청,인천광역시 동구 제물량로 335번길 20-18,인천광역시 동구 만석동 43-363,다목적,3,200,360도전방면,30,2016-06,032-770-6300,37.4834607,126.6310887,2020-09-01
456,인천광역시 동구청,인천광역시 동구 제물량로 429번길 12-2,인천광역시 동구 화수동 8-6,다목적,2,200,360도전방면,30,2017-06,032-770-6300,37.4834391,126.6320021,2020-09-01
457,인천광역시 동구청,인천광역시 동구 인중로 506,인천광역시 동구 화수동 7-7,다목적,3,200,360도전방면,30,2016-06,032-770-6300,37.48340993,126.633305,2020-09-01
458,인천광역시 동구청,인천광역시 동구 제물량로 411-1,인천광역시 동구 화수동 319-12,다목적,1,200,360도전방면,30,2016-06,032-770-6300,37.48442312,126.6299742,2020-09-01
459,인천광역시 동구청,인천광역시 동구 쌍우물로 116,인천광역시 동구 화수동 8-43,다목적,4,200,360도전방면,30,2016-06,032-770-6300,37.48380191,126.6318627,2020-09-01
460,인천광역시 동구청,인천광역시 동구 화수안로 53,인천광역시 동구 화수동 7-371,다목적,3,200,360도전방면,30,2016-06,032-770-6300,37.4830144,126.6319654,2020-09-01
461,인천광역시 동구청,인천광역시 동구 화수로 82,인천광역시 동구 화수동 7-397,다목적,2,200,360도전방면,30,2018-05,032-770-6300,37.483212,126.6303495,2020-09-01
